",""x"""
15545,14.3488448601949
15546,5.99413933548477
15558,0.00799172209297261
15560,0.236156236473761
15562,6.00799172209297
15563,8.00799172209297
15564,10.007991722093
15565,10.7638437635262
15566,11.007991722093
15567,13.007991722093
15571,9.24254057394209
15572,9.48668853250883
15573,6.32085218329369
15575,6.24254057394209
15582,1.75745942605791
15583,6.54095085902703
15584,6.75745942605791
15594,8.73722082854389
15599,5.73722082854389
15605,2.50692713002284
15608,4.26277917145611
15613,14.1522216053127
15616,11.7436051660122
15620,7.98775312457895
15621,0.987753124578953
15624,3.17808322463619
15627,6.17808322463619
15629,6.90168930927762
15630,6.90168930927762
15634,12.012246875421
15635,15.2563948339878
15641,10.9941374620473
15642,8.97571120102338
15649,1.76171457938598
15650,3.76171457938598
15651,6.00586253795272
15652,9.00586253795272
15653,10.0058625379527
15654,11.0058625379527
15659,1.00799359553046
15660,8.8651900725952
15662,6.29042043642945
15664,0.863060888454939
15665,4.14406136906948
15667,8.08448724807948
15671,2.00125971957171
15672,2.00125971957171
15673,4.71104610844521
15675,4.92755467547609
15678,5.62352136858167
15680,8.92755467547609
15682,9.00125971957171
15683,8.92755467547609
15684,8.76171832626095
15686,8.99200265759458
15692,7.4930672496647
15695,5.084485374642
15696,2.65607480583622
15698,2.25640045430023
15701,5.99413184173483
15706,8.85380382647781
15712,1.00799921584291
15717,11.8651956929076
15719,11.6202714311822
15723,1.24253308019216
15727,5.75746691980784
15728,6.67915531045625
15730,6.67915531045625
15731,7.3797285688178
15732,7.3797285688178
15735,7.67915531045625
15740,10.6791553104562
15742,13.8708037272173
15744,13.8708037272173
15746,13.8708037272173
15748,11.8708037272173
15749,4.57137698557882
15752,2.57137698557882
15754,0.276606360973974
15756,1.26278666520605
15760,14.1291962727827
15762,14.1213360232523
15764,12.1213360232523
15769,0.973925935061091
15775,5.01225436917098
15776,6.87866397674767
15778,8.17809071838612
15780,8.96158215135524
15781,12.012254369171
15784,1.23827792686408
15789,5.63026273829035
15792,7.50688319855767
15794,0.354866545110456
15795,7.75741549459273
15802,12.1182072434959
15803,13.3946011588545
15804,14.3946011588545
15807,15.3946011588545
15808,7.85593113718059
15809,5.85593113718059
15821,12.6281373010251
15824,12.6281373010251
15828,10.1255836828305
15830,2.0610917692468
15832,0.125583682830465
15834,3.92969510024125
15840,1.62026393743226
15849,11.6358614054125
15850,10.6266482749006
15853,9.72799271053207
15854,9.35025435954203
15856,3.82012401565159
15857,2.72799271053207
15858,0.870796233467328
15861,0.626648274900594
15865,11.6174996836661
15867,14.1213285295024
15868,12.8403280488879
15869,12.6422457428809
15872,8.87718057093566
15877,3.12132852950239
15879,1.12132852950239
15880,1.12132852950239
15895,14.9941224745474
15896,15.3718608255375
15897,13.0908603449229
15900,11.1277128669707
15901,11.1277128669707
15904,9.2290573026022
15906,5.37186082553746
15908,4.37186082553746
15913,1.37186082553746
15914,1.37186082553746
15915,1.12771286697073
15917,6.62813917446254
15918,8.89992652456513
15919,11.9091396550771
15925,6.00800858303033
15926,10.0080085830303
15927,13.2425237130047
15928,10.6202620639948
15932,4.75747628699526
15935,4.4930560090398
15938,2.74358830507487
15943,0.00587939889006961
15944,3.00587939889007
15945,11.8630758759548
15947,14.3190556767065
15956,8.22409557854335
15957,8.24252183956725
15959,5.13196427342383
15969,1.70495613737722
15972,13.1798797312234
15974,11.0706525648117
15979,9.92934743518832
15982,8.97569246664854
15983,9.03557781497623
15987,3.99411872767245
15995,9.92756966297596
16002,13.6281429213375
16003,13.6281429213375
16006,10.6791684245186
16011,5.13478931959248
16012,4.99198579665722
16018,13.2425180926923
16021,11.3208297020439
16024,4.09971456975703
16026,3.25633778846022
16029,1.67917029795612
16031,2.67917029795612
16035,9.75748190730771
16036,9.61467838437245
16038,13.4930503887274
16041,0.493050388727353
16049,7.83110742462596
16051,4.6698776406668
16054,0.113613792302326
16055,3.25641731523758
16059,9.25641731523758
16061,11.3301223593332
16062,11.178105705886
16063,11.2564173152376
16064,14.1136137923023
16065,14.9941149807975
16067,8.99411498079748
16068,8.03557406810127
16069,8.13691850373274
16072,0.99411498079748
16075,0.863081496267259
16076,6.86308149626726
16080,13.2269187512745
16082,13.1259257275709
16085,3.97851563937971
16091,6.07242471671159
16092,2.26129389220661
16098,14.6202526968074
16100,4.37974730319264
16103,12.831103677751
16106,2.24260136634462
16111,6.17810945276096
16113,14.8786827111225
16114,11.9987177991785
16119,12.6281504150874
16123,4.66535622250064
16129,0.571356377766495
16133,7.4286436222335
16137,15.25642293555
16138,14.1369128834203
16140,13.2290441885398
16143,2.22904418853981
16145,1.07242096983662
16148,0.793988637740071
16150,2.00589063951497
16151,7.92757903016338
16153,8.00589063951497
16155,8.76174268094824
16171,5.50235053976661
16174,11.6451540627019
16175,12.2720222769678
16176,14.2121369286401
16181,10.9919745560323
16182,12.9158941388482
16183,7.49303914810245
16185,6.50696085189755
16187,14.5069608518975
16188,14.7435714441375
16189,0.743571444137515
16190,5.99410374017258
16195,11.0702842919464
16198,6.85377572491556
16199,6.85377572491556
16200,7.07028429194643
16201,7.23612064116157
16210,1.77309248935038
16211,1.92971570805357
16212,2.00802731740516
16214,9.00802731740516
16216,9.92971570805357
16221,3.58056201452851
16223,1.35484031698569
16224,1.8339231036072
16229,0.493037274664967
16233,8.41943798547149
16234,13.6451596830143
16235,14.8310943105636
16237,13.8449140063315
16242,0.168905689436421
16243,0.168905689436421
16252,12.9941018667351
16253,10.9275865239133
16254,11.9275865239133
16255,11.9275865239133
16257,11.6281597822749
16261,12.6281597822749
16264,13.6281597822749
16268,13.6281597822749
16276,9.24072533298006
16282,5.07028241850895
16283,1.32825007284361
16284,0.134774332092613
16286,0.0472495922290683
16290,14.5511429773428
16293,9.32081471454401
16295,6.35766723659182
16298,2.24250310519242
16299,2.39912632389561
16300,2.41755258491951
16304,7.51334893624085
16305,11.679185285456
16309,12.5713470105791
16310,12.4930354012275
16312,12.7095439682584
16313,11.6358389241627
16315,9.63583892416274
16318,4.49303540122748
16319,4.58056014109103
16322,3.87077375221752
16325,3.57134701057908
16328,0.364161075837258
16330,1.42865298942092
16331,1.42865298942092
16333,2.42865298942092
16337,3.42865298942092
16338,6.29045603174164
16340,7.42865298942092
16342,7.41943985890897
16344,9.12922624778248
16350,13.9001909159657
16355,9.05220756941295
16359,7.12130604825259
16361,4.82187930661414
16362,2.88637122019781
16368,0.168907562873905
16369,0.168907562873905
16375,2.1689075628739
16376,3.17812069338586
16378,6.17812069338586
16384,13.1781206933859
16385,13.1781206933859
16387,14.3946292604167
16390,15.3992358256727
16395,15.3718383442877
16396,15.3718383442877
16401,11.0724116026492
16406,10.0724116026492
16407,10.0724116026492
16410,7.99409999329761
16411,8.07241160264921
16414,5.30273986544801
16415,3.07241160264921
16418,2.06780503739323
16419,1.07241160264921
16421,1.62816165571235
16422,4.62816165571235
16424,10.9919689357199
16427,11.2425012317549
16429,3.24250123175494
16431,9.75749876824506
16432,11.7574987682451
16433,11.7574987682451
16436,6.50696647221
16438,9.42865486285841
16442,12.7435658238251
16443,2.25643417617493
16444,12.9940981198601
16447,14.4774341863722
16452,13.9940962464226
16456,10.2240712238561
16460,10.7251358159262
16461,0.987710035516828
16462,12.070274924759
16464,11.070274924759
16466,11.070274924759
16469,11.065668359503
16474,6.99196331540742
16476,7.07027492475901
16478,4.2268981434622
16479,3.99196331540742
16480,2.2268981434622
16482,0.0702749247590138
16487,3.92972507524099
16490,7.63029833360254
16494,10.7731018565378
16502,12.3115940902821
16504,12.3208072207941
16506,12.330020351306
16510,8.32080722079408
16514,7.32080722079408
16517,6.38529913437774
16519,5.55113548359288
16521,4.32080722079408
16522,3.32080722079408
16523,2.45439761321738
16524,2.32080722079408
16526,0.614700865622257
16532,3.67919277920592
16533,5.67919277920592
16534,5.67919277920592
16541,8.67919277920592
16543,9.52256956050273
16550,15.5456023867826
16555,9.56212638631719
16556,8.57133951682914
16557,8.49302790747755
16560,2.70492990925245
16561,2.70492990925245
16568,0.571339516829143
16569,0.428660483170857
16573,7.12923374153241
16574,9.12923374153241
16584,13.8218718128642
16586,11.9692819010554
16588,10.7435602035126
16590,9.82187181286421
16591,9.74816676876859
16594,4.07062633668691
16596,3.82187181286421
16598,2.88636372644787
16599,2.98770816207935
16600,1.88636372644787
16606,2.91555396754516
16608,3.36699736263081
16609,3.18273475239177
16611,6.87870144549735
16612,8.11363627355213
16617,10.1228494040641
16618,10.1136362735521
16623,11.1136362735521
16626,14.1781281871358
16627,14.947799924337
16634,5.07240410889927
16639,2.13689602248294
16640,1.07240410889927
16646,2.92759589110073
16651,5.62816914946228
16653,5.91838276058878
16655,7.14871102338758
16657,8.62816914946228
16658,8.92759589110073
16663,11.0151206309643
16667,14.0796125445479
16668,13.9322024563567
16675,1.7602049454492
16691,14.0122974582331
16696,11.9940868792352
16701,12.238234837802
16705,11.1255462140808
16711,6.36969417264753
16716,6.31902195483179
16718,5.99195582165749
16719,5.07026743100908
16721,2.07026743100908
16726,7.93894569950287
16728,7.92973256899092
16739,8.77310935028773
16743,9.00804417834251
16747,10.0080441783425
16750,5.24248811769255
16752,4.93256136203454
16753,4.67920027295586
16755,7.61470835937219
16756,7.52257705425267
16759,7.75751188230745
16764,7.77593814333135
16769,8.61470835937219
16773,9.67920027295586
16774,9.43044574913315
16776,10.5133639237407
16778,10.6792002729559
16789,6.50697958627238
16791,6.42866797692079
16793,7.12924123528235
16798,8.42866797692079
16802,10.2904710192415
16803,10.5069795862724
16810,12.1212910607527
16812,11.8218643191143
16815,7.82186431911427
16817,8.07061884293698
16820,2.87714310218598
16824,1.35318516061282
16835,12.2564472902373
16836,12.2564472902373
16837,14.0723966151493
16845,2.37642992204376
16849,0.00591499420225716
16853,8.00591499420226
16859,11.8723246017789
16861,5.75751375574493
16864,9.23823109092699
16866,11.9919520747825
16867,3.92052318535394
16868,4.56955050399188
16871,1.28890143530525
16872,14.0840815064646
16874,11.991950201345
16875,10.0702618106966
16877,9.31901633451934
16879,5.93667141827332
16882,5.12554059376834
16883,4.13475372428029
16885,0.991950201345034
16887,0.991950201345034
16888,1.07026181069663
16889,0.332836030287265
16892,0.0817548427505823
16896,3.00804979865497
16902,9.86524627571971
16906,11.6717705349687
16909,14.3852860203154
16915,7.38528602031536
16916,5.2424824973801
16918,5.5695486305544
16921,4.2424824973801
16922,3.32079410673169
16925,0.320794106731693
16928,1.68381245852428
16929,1.51336954405317
16931,1.66999276275635
16932,1.7575175026199
16944,11.6792058932683
16946,15.6792058932683
16947,13.5713264027668
16948,13.4930147934152
16950,10.5713264027668
16963,0.571326402766758
16971,8.42867359723324
16972,8.58069025068045
16975,11.4286735972332
16979,12.4931655108169
16982,13.4286735972332
16983,14.1707059428986
16984,14.4286735972332
16988,14.7435470894502
16990,12.8218586988018
16993,10.8218586988018
16995,9.74354708945023
16998,9.60535013177095
17012,1.04455090877487
17013,1.17814130119818
17014,1.16892817068623
17018,5.12286251812647
17021,10.1689281706862
17024,12.9293867773755
17026,13.1136493876145
17027,13.9201736468635
17029,13.9203743413897
17030,14.3211455186596
17031,11.9940793854853
17033,11.3211455186596
17034,11.1276697779086
17035,10.9940793854853
17039,8.99407938548529
17040,8.99407938548529
17042,4.07239099483689
17044,3.07239099483689
17045,2.07239099483689
17047,0.00592061451470727
17048,0.072390994836887
17051,7.00592061451471
17055,11.6696413508285
17058,13.6788544813404
17060,13.8631170915794
17061,5.00805167209245
17066,5.50698708002232
17073,12.3328322834123
17075,4.77772528273113
17079,5.7639055869632
17081,7.7639055869632
17083,10.8744631531066
17085,12.7639055869632
17088,12.4866267090719
17090,14.5133732909281
17092,3.30430008219686
17093,3.26284099489307
17101,10.4194642135963
17105,13.012308698858
17106,13.012308698858
17107,14.012308698858
17110,9.9230061867821
17112,12.7617764028229
17113,0.12553497345589
17114,8.76390746040068
17134,11.012312445733
17135,11.9940718917354
17138,3.99407189173536
17139,2.99407189173536
17142,5.00592810826464
17143,4.86312458532938
17147,10.0059281082646
17148,10.7617801496979
17161,4.93435412174677
17163,3.50699457377226
17169,7.26284661520552
17170,7.42868296442066
17174,4.96164210135472
17175,5.25646227773719
17178,6.16893753787365
17179,9.24264258196926
17187,14.3392091271307
17188,14.3760616491785
17200,14.5897414231658
17201,14.4930035527903
17203,14.6265939452136
17206,3.50699644720974
17213,12.7435358488253
17217,0.743535848825324
17221,15.0908060152359
17231,8.62819537758705
17232,8.62819537758705
17237,6.22687004189995
17239,3.99193521384517
17240,1.99193521384517
17241,0.236083172411899
17242,3.00806478615483
17244,2.92975317680324
17246,5.7639168275881
17248,10.0080647861548
17252,6.50700019408471
17253,7.42868858473311
17258,4.82184371130195
17259,3.98768006051709
17260,2.74353210195036
17261,4.25646789804964
17264,6.01231993948291
17267,11.2564678980496
17268,11.2564678980496
17270,12.178156288698
17271,12.9247951996194
17273,13.4866135950095
17282,7.7961665312549
17283,12.0080685330298
17287,2.23325063249331
17288,1.42125697330848
17291,13.7575362369947
17293,1.35479910136105
17295,4.36420041802441
17299,8.57769200586025
17300,4.83105309493894
17302,15.2059626528854
17306,4.13686417404572
17308,0.0289721751694252
17309,1.92762773953795
17310,6.79403734711465
17318,6.86526688353203
17321,8.86066031827605
17324,9.07716888530693
17330,12.2424618895678
17334,4.38526541250304
17335,4.24246188956778
17336,1.8957350681115
17337,2.75753811043222
17338,7.67922650108063
17339,7.61473458749696
17344,8.8957350681115
17345,8.61012802224099
17351,13.4929941856028
17353,8.57130579495444
17358,8.49299418560284
17359,2.72792901365763
17360,2.47456792457894
17365,3.8218380909895
17366,3.60532952395863
17367,3.74352648163791
17371,8.11366999542683
17372,9.1781619090105
17375,10.3946704760414
17377,10.3946704760414
17379,9.91558768941986
17382,10.8787351673721
17383,10.8787351673721
17384,11.3301785624577
17387,12.8558618199937
17388,12.8558618199937
17391,3.00594122232703
17395,7.14413818000631
17397,6.92762961297543
17398,7.71112104594456
17399,7.71112104594456
17400,7.71112104594456
17405,9.77100639427225
17408,13.839911066648
17409,12.236075678662
17410,11.1347312430305
17411,11.0702393294468
17416,4.91822267599961
17427,3.85144906120158
17429,4.76392432133804
17433,12.8744818874815
17434,13.486607974697
17440,7.48660797469703
17448,1.60091676516652
17452,6.77596624489361
17456,12.6239495914464
17457,14.513392025303
17460,13.3409756587181
17462,10.7371402707321
17463,9.34097565871815
17464,8.57130392151695
17470,5.52543394885855
17472,6.42869607848305
17475,12.6452046455139
17476,12.428696078483
17477,12.428696078483
17478,14.428696078483
17479,14.2628597292679
17480,14.2904991208038
17481,14.6053276505211
17482,15.0383447845829
17485,11.9784594362552
17491,8.60532765052114
17495,3.88632813113568
17498,2.72509834717652
17502,9.01232743323284
17503,10.178163782448
17504,12.0215405637448
17505,12.1228849993763
17508,14.0723685135871
17509,13.8420402507883
17510,13.0723685135871
17511,11.086188209355
17513,9.84204025078828
17514,9.23820486280222
17515,7.97563064321158
17516,7.97563064321158
17517,8.15989325345063
17518,6.07236851358708
17519,3.92956499065182
17522,0.920351860139872
17525,2.76179513719778
17526,3.00594309576451
17527,4.92763148641292
17529,7.91381179064499
17534,11.8723527033412
17537,2.90034538024245
17538,2.75754185730719
17541,8.49299043872788
17543,9.74352273476294
17561,3.01233118010781
17565,1.00807790021722
17568,5.62019274680788
17575,11.7250927268641
17578,3.77562045327816
17579,3.86775175839768
17586,2.9919202263453
17589,13.0080797736547
17594,7.24245252238036
17596,1.24245252238036
17598,10.7575474776196
17599,9.49298481841543
17601,2.50701518158457
17602,7.50701518158457
17605,1.25648288554951
17611,11.9940494104856
17619,7.00595058951444
17621,8.00595058951444
17623,11.0059505895144
17627,3.23606631147455
17631,0.00808164709218673
17633,3.00808164709219
17634,3.00808164709219
17635,4.48659860750961
17636,3.09964712600762
17641,1.32076225829447
17643,0.513401392490389
17644,0.757549351057122
17645,2.67923774170553
17649,4.57129455432954
17652,1.72791777303272
17656,0.262869096455324
17658,2.30432818375911
17659,2.64982057795732
17663,3.74351524101301
17664,2.96002380804388
17667,2.74351524101301
17673,4.1781731496354
17680,3.03550662435186
17685,2.07235914639967
17689,0.761804504385196
17692,2.92764085360033
17693,2.92764085360033
17696,9.14628047820895
17697,8.92977191117808
17699,14.320760384857
17704,6.42127196080835
17709,8.75755122449461
17711,10.4212719608084
17713,12.679239615143
17719,6.73712903010719
17721,0.170739664773286
17725,5.99191460603284
17729,11.9940437901731
17730,1.99191273259536
17731,6.02651352842854
17733,8.99404191673562
17734,3.20594391851052
17735,2.24244315519294
17736,3.50702454877199
17737,13.507024548772
17739,4.00809288771709
17741,10.7639449291504
17744,3.51341263311529
17746,7.77598685270593
17747,8.51341263311529
17748,1.26288033708023
17750,11.7250777393642
17753,6.18279095551628
17755,15.0123480410452
17763,3.00809476115457
17765,2.32074914423209
17767,1.75756246511951
17769,2.75756246511951
17772,11.6838574210239
17773,12.7575624651195
17778,8.49296983091556
17779,8.49296983091556
17782,1.49296983091556
17785,4.50703016908444
17792,13.4865836200097
17794,5.58970582785357
17796,4.50242547726595
17800,3.98764821207987
17801,0.256499746486863
17802,12.2381805081149
17803,6.0907704199237
17806,13.9276558411002
17808,3.11167218862584
17810,5.76395054946281
17812,14.3207453973571
17813,12.3622044846609
17814,12.3207453973571
17816,10.4865817465723
17818,1.90958286544169
17823,9.57127769339218
17824,4.59148172662844
17825,3.17819001057275
17826,10.1781900105728
17828,12.0723422854623
17829,4.23817863467745
17831,4.15798597733649
17834,3.50703578939689
17840,9.89576691654872
17842,2.96168519041684
17846,7.99215337499632
17848,12.863169547829
17851,12.369634222648
17852,5.32073977704467
17858,11.5712720730797
17860,8.58048520359169
17861,8.82923972741439
17863,1.41464885437655
17864,1.58048520359169
17865,1.57127207307973
17866,3.41951479640831
17867,4.41951479640831
17868,4.42872792692027
17869,4.50703953627186
17870,8.86326345641858
17872,6.74809932501918
17875,6.7434927597632
17876,4.8218043691148
17879,2.88629628269846
17883,0.878768889246757
17884,0.878768889246757
17885,0.878768889246757
17886,2.16898250037325
17887,7.87876888924676
17888,7.87876888924676
17892,12.6282365932117
17894,11.9918939982205
17895,10.0702056075721
17896,9.07020560757212
17897,9.23604195678726
17900,3.99189399822053
17904,3.36963234921057
17906,1.13469752115578
17908,4.76395804321274
17909,6.17394235099461
17915,12.4865742528223
17916,12.3852298171908
17920,11.8246312887209
17921,9.50677828605858
17922,8.5804833301542
17923,8.49295859029066
17924,0.760139375137269
17925,2.67287775892448
17926,4.26289345114261
17932,12.2398606248627
17933,14.2628934511426
17935,11.877081278749
17936,11.8218024956773
17937,11.8218024956773
17939,10.877081278749
17940,10.877081278749
17942,10.877081278749
17946,6.98763884489245
17947,2.74349088632572
17948,1.82180249567731
17949,1.82180249567731
17951,2.42234546288942
17957,15.1781975043227
17958,15.1781975043227
17959,15.136826705296
17960,12.9940231823608
17962,12.9940231823608
17972,9.23604008334978
17973,8.3281713884693
17976,5.07020373413464
17978,0.0702037341346369
17984,4.36219511747349
17988,11.8653062257192
17991,1.67005271275583
17993,2.75757745261938
17997,4.41952041672077
18006,13.2565128605493
18008,8.00598056451419
18010,13.9918883779081
18016,5.00811162209193
18023,14.1042237162639
18025,14.2424206739431
18026,14.2424206739431
18029,13.2424206739431
18031,4.75757932605686
18034,7.54567732428196
18035,7.54567732428196
18036,7.75757932605686
18045,13.4929529699782
18047,10.4929529699782
18048,10.4929529699782
18052,5.4929529699782
18058,1.83383879892043
18060,0.507047030021797
18064,6.5070470300218
18065,7.5070470300218
18066,8.36885007234251
18067,8.5070470300218
18069,10.5070470300218
18073,13.2628990714551
18075,14.5070470300218
18077,11.7434852660133
18081,7.74348526601327
18082,6.74348526601327
18086,3.74348526601327
18096,13.2565147339867
18098,13.9940175620483
18102,6.99401756204833
18105,2.99401756204833
18109,3.76183447938494
18110,5.00598243795167
18121,13.0701981138222
18124,12.0701981138222
18126,12.0701981138222
18128,12.2360344630373
18130,11.0701981138222
18131,9.99188650447059
18137,7.07019811382218
18139,7.07019811382218
18141,7.07941124433414
18145,6.07019811382218
18146,6.07019811382218
18151,5.07019811382218
18154,5.23603446303732
18160,3.33277233341282
18161,2.13929659266183
18163,2.36962485546063
18166,2.23603446303732
18169,1.07019811382218
18172,0.070198113822185
18176,1.07260540911307
18178,2.07721197436905
18179,1.92980188617782
18180,1.77317866747463
18185,3.92058875566586
18187,3.92058875566586
18192,5.03114632180929
18197,7.92980188617782
18199,7.92980188617782
18202,8.92980188617782
18206,8.76396553696268
18209,9.80542462426646
18213,11.0081134955294
18219,11.7639655369627
18221,11.8653099725942
18227,14.3207304098572
18229,14.4865667590724
18236,12.3852223234409
18240,11.1042218428264
18244,10.2424188005057
18247,9.62015715149569
18248,9.32073040985725
18257,6.32073040985725
18264,6.3299435403692
18265,6.32073040985725
18266,6.45892736753653
18271,4.24241880050566
18277,2.10422184282637
18280,1.38522232344091
18283,0.329943540369202
18285,0.486566759072389
18293,1.72994180795849
18297,2.67926959014275
18300,2.75758119949434
18303,3.62399080707104
18304,3.75758119949434
18306,3.52264637143956
18308,4.67926959014275
18309,4.37984284850431
18314,5.51343324092761
18315,5.75758119949434
18318,7.67926959014275
18319,7.61477767655909
18320,8.43051506632004
18327,8.6700564596308
18331,10.6101711113031
18333,10.8957781571736
18335,11.6792695901428
18337,11.7437615037264
18339,12.6792695901428
18341,13.4213019358081
18345,15.7575811994943
18346,15.6792695901428
18352,15.6147776765591
18354,14.829230360227
18359,12.4929510965407
18363,10.5712627058923
18365,9.87068944753076
18366,9.57126270589231
18375,8.58047583640427
18376,7.54822987961243
18378,6.87068944753076
18379,6.87068944753076
18380,6.57126270589231
18385,4.57126270589231
18386,3.63575461947598
18387,3.62654148896403
18390,2.73709905510745
18391,1.63575461947598
18397,0.12931055246924
18403,0.428737294107686
18405,1.12931055246924
18407,1.50704890345928
18413,3.12931055246924
18414,3.42873729410769
18421,5.18919590079693
18422,6.17076963977303
18423,7.35963881526805
18424,7.42873729410769
18425,7.42873729410769
18426,8.35963881526805
18432,10.364245380524
18439,12.179982770285
18441,12.4195241635957
18442,12.4287372941077
18443,12.2629009448925
18446,13.364245380524
18452,14.8217950019274
18453,14.8402212629513
18454,14.8217950019274
18457,11.8217950019274
18460,11.0705495257501
18464,9.74348339257578
18466,9.98763135114252
18470,7.6052864348965
18471,7.82179500192738
18473,7.74348339257578
18474,7.12122174356582
18476,4.82179500192738
18477,4.89089348076702
18480,4.83100813243933
18481,3.67438491373614
18482,3.88628691551104
18483,3.82179500192738
18489,2.98763135114252
18491,2.12122174356582
18493,1.56843391284869
18494,1.07976265626204
18497,0.821795001927377
18500,0.178204998072623
18501,0.0215817793694359
18504,0.0123686488574837
18506,0.878778256434178
18507,0.878778256434178
18509,0.878778256434178
18510,0.878778256434178
18512,1.87877825643418
18513,1.87877825643418
18516,2.92945047424992
18519,2.92945047424992
18521,4.32100852100788
18528,7.17820499807262
18529,7.297975694728
18530,8.17820499807262
18537,8.87877825643418
18539,9.17820499807262
18554,13.1782049980726
18557,14.9985489530896
18563,15.0723272979624
18564,13.8558187309316
18579,11.2519833429455
18581,11.2381636471776
18582,10.9525566013071
18584,10.3302949522971
18585,10.3717540396009
18587,10.0723272979624
18593,7.00783538437878
18598,6.3302949522971
18599,6.07232729796244
18604,4.13681921154611
18606,3.08614699373037
18608,3.07232729796244
18609,3.08154042847439
18612,3.07232729796244
18615,2.07232729796244
18621,0.0815404284743941
18622,0.32108182178515
18623,0.927672702037558
18629,1.92767270203756
18630,2.07047622497282
18631,1.92767270203756
18632,1.67891817821485
18639,3.87239391896584
18641,3.92767270203756
18642,3.91845957152561
18647,4.99216461562122
18652,5.99216461562122
18654,5.99216461562122
18656,5.99216461562122
18657,5.99216461562122
18658,5.99216461562122
18662,6.99216461562122
18663,6.99216461562122
18666,7.86318078845389
18674,9.87239391896584
18676,10.0059843113892
18677,10.8631807884539
18679,10.9276727020376
18680,10.9276727020376
18682,10.9276727020376
18685,12.0059843113892
18686,11.9276727020376
18689,11.7618363528224
18698,12.9230661367816
18702,13.9276727020376
18704,3.73709718166997
18706,4.23603071616236
18708,8.00811724240438
18711,2.57125895901735
18712,2.49294734966575
18715,0.256520354299184
18719,1.00598805826412
18720,14.1346844070934
18725,12.208389451189
18726,12.0057005799261
18727,11.0701924935097
18730,9.36961923514818
18736,7.07019249350973
18743,6.22681571221292
18744,5.99188088415814
18746,5.99188088415814
18748,3.07019249350973
18754,1.23602884272487
18760,0.796217114066959
18763,1.92980750649027
18765,1.92980750649027
18769,2.92980750649027
18771,2.8653155929066
18772,3.68105298266756
18773,3.76397115727513
18777,4.92980750649027
18781,6.8653155929066
18787,10.0081191158419
18796,11.0081191158419
18797,11.6303807648518
18799,12.6672332868996
18800,12.9298075064903
18803,14.3299379200568
18806,13.3852167031285
18808,13.2424131801932
18813,12.3852167031285
18821,10.3299379200568
18824,8.39903639889639
18825,8.25623287596113
18828,7.24241318019321
18832,6.32993792005675
18834,6.38521670312846
18840,5.3207247895448
18847,3.38521670312846
18851,2.3207247895448
18861,0.42130755612054
18863,0.42130755612054
18865,0.757586819806795
18867,1.6792752104552
18871,2.51343886124006
18872,4.51343886124006
18874,5.61478329687154
18879,6.61478329687154
18880,6.6792752104552
18881,7.76679995031875
18883,7.65624238417532
18884,7.65624238417532
18885,7.61478329687154
18895,8.75758681980679
18897,8.6792752104552
18898,9.74376712403887
18903,9.6792752104552
18907,10.7437671240389
18909,10.7437671240389
18912,11.7437671240389
18913,11.7437671240389
18916,12.7437671240389
18921,14.8706838272183
18923,14.5712570855799
18927,13.8430444356825
18928,13.5804702160918
18935,9.6403555644195
18936,9.63574899916353
18937,9.8338313051705
18940,9.47451921520437
18944,8.63574899916353
18947,7.41924043213265
18948,7.49294547622827
18950,7.57125708557986
18951,7.63574899916353
18958,4.57125708557986
18959,3.63574899916353
18962,3.737093434795
18963,2.63574899916353
18964,2.57125708557986
18969,0.571257085579864
18972,0.50705452377173
18981,5.12931617278169
18985,6.42874291442014
18988,6.50705452377173
18994,9.50705452377173
18995,10.1293161727817
18996,10.1293161727817
18997,10.1293161727817
19001,11.1293161727817
19002,11.4702020017239
19005,11.3734641313484
19008,12.645251481451
19011,13.3642510008365
19016,14.3734641313484
19017,14.8217893816149
19019,13.8862812951986
19022,13.8310025121269
19027,11.8310025121269
19028,11.8217893816149
19029,11.8217893816149
19032,9.64213333663186
19035,9.82178938161493
19041,8.98762573083007
19042,6.82178938161493
19043,6.82178938161493
19046,3.97841260031811
19047,3.82178938161493
19048,3.88628129519859
19050,3.12121612325337
19052,2.81257625110297
19056,1.82178938161493
19057,2.12121612325337
19058,1.83100251212688
19059,1.82178938161493
19061,1.74347777226333
19062,0.886281295198591
19063,1.12121612325337
19070,0.878783876746628
19071,0.878783876746628
19073,0.878783876746628
19074,0.878783876746628
19079,1.87878387674663
19084,2.87878387674663
19089,3.25191566248069
19091,3.17821061838507
19092,3.01237426916993
19094,3.87878387674663
19101,5.17821061838507
19105,6.27494848876057
19107,6.87878387674663
19108,7.02158739968189
19112,7.25652222773667
19114,9.17821061838507
19117,10.0215873996819
19118,10.1137187048014
19119,9.90642326828248
19120,10.1689974878731
19121,10.1782106183851
19123,11.1782106183851
19132,13.8787838767466
19133,14.0492267912177
19135,14.1782106183851
19138,14.8787838767466
19145,15.07232167765
19147,14.07232167765
19149,13.3210762014727
19150,13.1368135912337
19152,13.1368135912337
19154,13.07232167765
19155,13.07232167765
19157,12.3717484192884
19159,11.9571575462506
19162,12.07232167765
19163,12.07232167765
19167,10.9940100682984
19170,10.0078297640663
19174,7.85581311061912
19180,7.13681359123366
19181,6.9940100682984
19182,7.13681359123366
19184,6.13681359123366
19186,6.13681359123366
19187,5.9940100682984
19188,6.13681359123366
19190,5.07232167764999
19193,4.07232167764999
19195,3.07232167764999
